segment,ip,alias,active,excluded,hostname,latency,scan_time,estimated_uptime,state_change,ping_reason
FLORIDA,192.168.32.147,LOS ALMENDROS FLO,True,False,,,2026-01-29T09:53:51.514863,,False,ttl_ok
FLORIDA,192.168.32.131,SAN ANTONIO,True,False,,,2026-01-29T09:53:51.525855,,False,ttl_ok
FLORIDA,192.168.32.13,OFICINA SAN ANTONIO,True,False,,,2026-01-29T09:53:51.567454,,False,ttl_ok
FLORIDA,192.168.32.145,HOSPITAL,True,False,,,2026-01-29T09:53:51.567877,,False,ttl_ok
FLORIDA,192.168.32.65,PARQUE SAN ANTONIO,True,False,,,2026-01-29T09:53:51.571272,,False,ttl_ok
FLORIDA,192.168.32.155,LA CASILDA,True,False,,,2026-01-29T09:53:51.615836,,False,ttl_ok
FLORIDA,192.168.32.248,CARRASQUILLA,True,False,,,2026-01-29T09:53:51.634275,,False,ttl_ok
FLORIDA,192.168.32.121,LA EXQUISITA,True,False,,,2026-01-29T09:53:51.634395,,False,ttl_ok
FLORIDA,192.168.32.43,EL TORNILLO,True,False,,,2026-01-29T09:53:51.647793,,False,ttl_ok
FLORIDA,192.168.32.165,EL FAJARDO,True,False,,,2026-01-29T09:53:51.647931,,False,ttl_ok
FLORIDA,192.168.32.141,BUS CALI,True,False,,,2026-01-29T09:53:51.666490,,False,ttl_ok
FLORIDA,192.168.32.149,CARABALI,True,False,,,2026-01-29T09:53:51.670386,,False,ttl_ok
FLORIDA,192.168.32.127,LA CABANA,True,False,,,2026-01-29T09:53:51.671760,,False,ttl_ok
FLORIDA,192.168.32.163,BOMBA,True,False,,,2026-01-29T09:53:51.694675,,False,ttl_ok
OCCIDENTE,192.168.22.133,TABLONES I TIENDA NUEVA,True,False,,,2026-01-29T09:53:51.718036,,False,ttl_ok
FLORIDA,192.168.32.113,LA POLA,True,False,,,2026-01-29T09:53:51.734175,,False,ttl_ok
OCCIDENTE,192.168.22.21,POTRERILLO TIENDA NUEVA,True,False,,,2026-01-29T09:53:51.742033,,False,ttl_ok
FLORIDA,192.168.32.179,LA QUINCE FLORIDA,True,False,,,2026-01-29T09:53:51.754340,,False,ttl_ok
OCCIDENTE,192.168.22.131,TABLONES III,True,False,,,2026-01-29T09:53:51.798443,,False,ttl_ok
OCCIDENTE,192.168.22.33,BARRANCAS TIENDA NUEVA,True,False,,,2026-01-29T09:53:51.813877,,False,ttl_ok
OCCIDENTE,192.168.11.12,CALLEJON  PALMASECA,True,False,,,2026-01-29T09:53:51.824611,,False,ttl_ok
OCCIDENTE,192.168.11.136,LA UNION,True,False,,,2026-01-29T09:53:51.826410,,False,ttl_ok
OCCIDENTE,192.168.22.29,TIENDA NUEVA II OFICINA,True,False,,,2026-01-29T09:53:51.828519,,False,ttl_ok
OCCIDENTE,192.168.22.23,GUAYABAL I TIENDA NUEVA,True,False,,,2026-01-29T09:53:51.828821,,False,ttl_ok
OCCIDENTE,192.168.11.143,RESTAURANTE,True,False,,,2026-01-29T09:53:51.833589,,False,ttl_ok
OCCIDENTE,192.168.11.140,AEROPUERTO MUELLE NACIONAL,True,False,,,2026-01-29T09:53:51.851599,,False,ttl_ok
OCCIDENTE,192.168.34.31,CALLEJON LA PALMA,True,False,,,2026-01-29T09:53:51.858464,,False,ttl_ok
OCCIDENTE,192.168.46.19,LUCERNA,True,False,,,2026-01-29T09:53:51.868104,,False,ttl_ok
OCCIDENTE,192.168.46.11,PANADERIA ALASKA,True,False,,,2026-01-29T09:53:51.870454,,False,ttl_ok
OCCIDENTE,192.168.46.15,CLUB JAPONES,True,False,,,2026-01-29T09:53:51.888500,,False,ttl_ok
PALMIRA,192.168.45.126,CRA 19 CON 37 II,True,False,,,2026-01-29T09:53:51.982672,,False,ttl_ok
PALMIRA,192.168.21.53,SESQUICENTENARIO II,True,False,,,2026-01-29T09:53:51.990898,,False,ttl_ok
OCCIDENTE,192.168.11.138,CRUCERO GUANABANAL,True,False,,,2026-01-29T09:53:51.998367,,False,ttl_ok
OCCIDENTE,192.168.11.141,BARRIO NUEVO BOLO,True,False,,,2026-01-29T09:53:52.007836,,False,ttl_ok
PALMIRA,192.168.21.24,LAS AMERICAS PALMIRA,True,False,,,2026-01-29T09:53:52.014335,,False,ttl_ok
PALMIRA,192.168.21.32,DELICIAS III,True,False,,,2026-01-29T09:53:52.018466,,False,ttl_ok
PALMIRA,192.168.21.162,19 CON 33,True,False,,,2026-01-29T09:53:52.019186,,False,ttl_ok
PALMIRA,192.168.21.47,SESQUICENTARIO IV,True,False,,,2026-01-29T09:53:52.050115,,False,ttl_ok
PALMIRA,192.168.45.221,BARRIO NUEVO II,True,False,,,2026-01-29T09:53:52.057658,,False,ttl_ok
PALMIRA,192.168.34.133,TAT SISTEMATIZADA SANTA MARIA,True,False,,,2026-01-29T09:53:52.057819,,False,ttl_ok
PALMIRA,192.168.34.103,RAFFO,True,False,,,2026-01-29T09:53:52.065680,,False,ttl_ok
PALMIRA,192.168.21.26,CASETA  RECREO,True,False,,,2026-01-29T09:53:52.113865,,False,ttl_ok
PALMIRA,192.168.21.37,EL MEXICANO,True,False,,,2026-01-29T09:53:52.118026,,False,ttl_ok
PALMIRA,192.168.21.58,SIS PARQUE ITALIA,True,False,,,2026-01-29T09:53:52.131333,,False,ttl_ok
PALMIRA,192.168.21.57,CANAVERAL,True,False,,,2026-01-29T09:53:52.142305,,False,ttl_ok
PALMIRA,192.168.21.181,OLIMPICO I,True,False,,,2026-01-29T09:53:52.150495,,False,ttl_ok
PALMIRA,192.168.21.36,TAT CEREZOS DE LA ITALIA,True,False,,,2026-01-29T09:53:52.150763,,False,ttl_ok
PALMIRA,192.168.21.175,PETRU,True,False,,,2026-01-29T09:53:52.158931,,False,ttl_ok
PALMIRA,192.168.21.182,COLOMBATES,True,False,,,2026-01-29T09:53:52.170086,,False,ttl_ok
PALMIRA,192.168.45.171,CAÑAVERAL II,True,False,,,2026-01-29T09:53:52.173313,,False,ttl_ok
PALMIRA,192.168.45.101,LA 19 CON 35,True,False,,,2026-01-29T09:53:52.185117,,False,ttl_ok
PALMIRA,192.168.34.27,POBLADO COMFAUNION III,True,False,,,2026-01-29T09:53:52.201924,,False,ttl_ok
PALMIRA,192.168.34.133,SAN PEDRO LA BOLSA,True,False,,,2026-01-29T09:53:52.241277,,False,ttl_ok
PALMIRA,192.168.45.98,LOS ABUELOS,True,False,,,2026-01-29T09:53:52.252150,,False,ttl_ok
PALMIRA,192.168.34.75,LA LIBERTAD I,True,False,,,2026-01-29T09:53:52.294707,,False,ttl_ok
PALMIRA,192.168.21.122,POLICIA,True,False,,,2026-01-29T09:53:52.299236,,False,ttl_ok
PALMIRA,192.168.15.34,PORTAL DE LAS PALMAS III,True,False,,,2026-01-29T09:53:52.300286,,False,ttl_ok
PALMIRA,192.168.15.30,PORTAL LAS PALMAS II,True,False,,,2026-01-29T09:53:52.325355,,False,ttl_ok
PALMIRA,192.168.21.28,TAT SISTEMATIZADO BIZERTA,True,False,,,2026-01-29T09:53:52.334108,,False,ttl_ok
PALMIRA,192.168.21.148,SAN PEDRO BICICLETERIA,True,False,,,2026-01-29T09:53:52.342565,,False,ttl_ok
PALMIRA,192.168.15.61,HAROLD EDER,True,False,,,2026-01-29T09:53:52.380411,,False,ttl_ok
PALMIRA,192.168.34.95,LA VEGA II,True,False,,,2026-01-29T09:53:52.381454,,False,ttl_ok
PALMIRA,192.168.34.123,PRIMERO DE MAYO,True,False,,,2026-01-29T09:53:52.418504,,False,ttl_ok
PALMIRA,192.168.34.143,SAN PEDRO PABLO VI  1,True,False,,,2026-01-29T09:53:52.436915,,False,ttl_ok
PALMIRA,192.168.21.146,SAN PEDRO VIII,True,False,,,2026-01-29T09:53:52.453643,,False,ttl_ok
PALMIRA,192.168.34.107,SAN PEDRO MISCELANEA,True,False,,,2026-01-29T09:53:52.485783,,False,ttl_ok
PALMIRA,192.168.45.122,URIBE,True,False,,,2026-01-29T09:53:52.506206,,False,ttl_ok
PALMIRA,192.168.45.174,TIENDA COSTA RICA,True,False,,,2026-01-29T09:53:52.509798,,False,ttl_ok
PALMIRA,192.168.34.39,SAN PEDRO IV,True,False,,,2026-01-29T09:53:52.509950,,False,ttl_ok
PALMIRA,192.168.21.194,RIVERA ESCOBAR,True,False,,,2026-01-29T09:53:52.518111,,False,ttl_ok
PALMIRA,192.168.21.201,TIENDA EL PRADO PAL,True,False,,,2026-01-29T09:53:52.538196,,False,ttl_ok
PALMIRA,192.168.45.213,LA CONCORDIA,True,False,,,2026-01-29T09:53:52.565382,,False,ttl_ok
PALMIRA,192.168.45.29,EL CONDOR,True,False,,,2026-01-29T09:53:52.573339,,False,ttl_ok
PALMIRA,192.168.45.187,DROGUERIA PRADO II,True,False,,,2026-01-29T09:53:52.601636,,False,ttl_ok
